,max_df,max_features,min_df,random_state,train_score,test_score
118,0.75,5000,2,42,0.7756302521008404,0.7128463476070529
119,0.75,5000,2,1337,0.7697478991596639,0.6914357682619647
120,0.75,8000,1,1,0.711764705882353,0.6372795969773299
121,0.75,8000,1,42,0.7273109243697479,0.6750629722921915
122,0.75,8000,1,1337,0.7063025210084034,0.6486146095717884
123,0.75,8000,2,1,0.711764705882353,0.6372795969773299
124,0.75,8000,2,42,0.7260504201680672,0.6738035264483627
125,0.75,8000,2,1337,0.7058823529411765,0.6498740554156172
126,0.83,500,1,1,0.7147058823529412,0.7015113350125944
127,0.83,500,1,42,0.7121848739495799,0.6889168765743073
128,0.83,500,1,1337,0.7172268907563025,0.690176322418136
129,0.83,500,2,1,0.7147058823529412,0.7015113350125944
130,0.83,500,2,42,0.7130252100840336,0.6914357682619647
131,0.83,500,2,1337,0.7172268907563025,0.690176322418136
132,0.83,1000,1,1,0.7638655462184873,0.7229219143576826
133,0.83,1000,1,42,0.7642857142857142,0.7279596977329975
134,0.83,1000,1,1337,0.7567226890756302,0.7204030226700252
135,0.83,1000,2,1,0.7638655462184873,0.7241813602015114
136,0.83,1000,2,42,0.7642857142857142,0.72544080604534
137,0.83,1000,2,1337,0.7567226890756302,0.7204030226700252
138,0.83,2000,1,1,0.8042016806722689,0.7216624685138538
139,0.83,2000,1,42,0.8033613445378152,0.7418136020151134
140,0.83,2000,1,1337,0.8012605042016807,0.7267002518891688
141,0.83,2000,2,1,0.8050420168067227,0.7241813602015114
142,0.83,2000,2,42,0.803781512605042,0.743073047858942
143,0.83,2000,2,1337,0.8,0.7267002518891688
144,0.83,3000,1,1,0.8050420168067227,0.7115869017632241
145,0.83,3000,1,42,0.8029411764705883,0.7380352644836272
146,0.83,3000,1,1337,0.8012605042016807,0.7178841309823678
147,0.83,3000,2,1,0.8054621848739496,0.7128463476070529
148,0.83,3000,2,42,0.8029411764705883,0.7367758186397985
149,0.83,3000,2,1337,0.8016806722689076,0.7204030226700252
150,0.83,4000,1,1,0.7911764705882353,0.6863979848866498
151,0.83,4000,1,42,0.7915966386554621,0.716624685138539
152,0.83,4000,1,1337,0.7857142857142857,0.7065491183879093
153,0.83,4000,2,1,0.7907563025210084,0.6863979848866498
154,0.83,4000,2,42,0.792016806722689,0.7178841309823678
155,0.83,4000,2,1337,0.7869747899159664,0.7090680100755667
156,0.83,5000,1,1,0.7747899159663866,0.6687657430730478
157,0.83,5000,1,42,0.7705882352941177,0.7103274559193955
158,0.83,5000,1,1337,0.7672268907563026,0.6826196473551638
159,0.83,5000,2,1,0.773109243697479,0.6687657430730478
160,0.83,5000,2,42,0.769327731092437,0.7090680100755667
161,0.83,5000,2,1337,0.7668067226890757,0.681360201511335
162,0.83,8000,1,1,0.7113445378151261,0.6347607052896725
163,0.83,8000,1,42,0.7214285714285714,0.6712846347607053
164,0.83,8000,1,1337,0.7029411764705882,0.6473551637279596
165,0.83,8000,2,1,0.7092436974789916,0.6347607052896725
166,0.83,8000,2,42,0.7201680672268908,0.672544080604534
167,0.83,8000,2,1337,0.7025210084033613,0.6486146095717884
168,0.9,500,1,1,0.7134453781512605,0.698992443324937
169,0.9,500,1,42,0.7121848739495799,0.6914357682619647
170,0.9,500,1,1337,0.715546218487395,0.6889168765743073
171,0.9,500,2,1,0.7130252100840336,0.7002518891687658
172,0.9,500,2,42,0.7121848739495799,0.6914357682619647
173,0.9,500,2,1337,0.715546218487395,0.6889168765743073
174,0.9,1000,1,1,0.7626050420168067,0.7216624685138538
175,0.9,1000,1,42,0.7634453781512605,0.72544080604534
176,0.9,1000,1,1337,0.7558823529411764,0.7204030226700252
177,0.9,1000,2,1,0.7630252100840336,0.7216624685138538
178,0.9,1000,2,42,0.7634453781512605,0.7279596977329975
179,0.9,1000,2,1337,0.7558823529411764,0.7204030226700252
180,0.9,2000,1,1,0.8008403361344538,0.7216624685138538
181,0.9,2000,1,42,0.803781512605042,0.7443324937027708
182,0.9,2000,1,1337,0.7991596638655463,0.72544080604534
183,0.9,2000,2,1,0.8,0.7216624685138538
184,0.9,2000,2,42,0.8029411764705883,0.7443324937027708
185,0.9,2000,2,1337,0.7991596638655463,0.7267002518891688
186,0.9,3000,1,1,0.8046218487394958,0.7153652392947103
187,0.9,3000,1,42,0.8021008403361345,0.7317380352644837
188,0.9,3000,1,1337,0.8016806722689076,0.7204030226700252
189,0.9,3000,2,1,0.8046218487394958,0.7141057934508817
190,0.9,3000,2,42,0.8025210084033614,0.7329974811083123
191,0.9,3000,2,1337,0.8008403361344538,0.7204030226700252
192,0.9,4000,1,1,0.7890756302521008,0.6863979848866498
193,0.9,4000,1,42,0.7890756302521008,0.7153652392947103
194,0.9,4000,1,1337,0.7840336134453781,0.7027707808564232
195,0.9,4000,2,1,0.7890756302521008,0.6838790931989924
196,0.9,4000,2,42,0.7907563025210084,0.7153652392947103
197,0.9,4000,2,1337,0.7865546218487395,0.707808564231738
198,0.9,5000,1,1,0.773109243697479,0.6687657430730478
199,0.9,5000,1,42,0.769327731092437,0.7090680100755667
200,0.9,5000,1,1337,0.7672268907563026,0.6826196473551638
201,0.9,5000,2,1,0.7722689075630252,0.6675062972292192
202,0.9,5000,2,42,0.7680672268907563,0.707808564231738
203,0.9,5000,2,1337,0.7663865546218488,0.681360201511335
204,0.9,8000,1,1,0.707983193277311,0.6347607052896725
205,0.9,8000,1,42,0.719327731092437,0.6700251889168766
206,0.9,8000,1,1337,0.7012605042016806,0.6473551637279596
207,0.9,8000,2,1,0.707983193277311,0.6347607052896725
208,0.9,8000,2,42,0.7180672268907563,0.6712846347607053
209,0.9,8000,2,1337,0.6995798319327731,0.6448362720403022
210,1.0,500,1,1,0.6903361344537815,0.6750629722921915
211,1.0,500,1,42,0.6941176470588235,0.681360201511335
212,1.0,500,1,1337,0.6890756302521008,0.6700251889168766
213,1.0,500,2,1,0.688655462184874,0.672544080604534
214,1.0,500,2,42,0.6941176470588235,0.681360201511335
215,1.0,500,2,1337,0.6890756302521008,0.6700251889168766
216,1.0,1000,1,1,0.746218487394958,0.7065491183879093
217,1.0,1000,1,42,0.7546218487394958,0.7090680100755667
218,1.0,1000,1,1337,0.7394957983193278,0.7103274559193955
219,1.0,1000,2,1,0.746218487394958,0.7065491183879093
220,1.0,1000,2,42,0.7546218487394958,0.7103274559193955
221,1.0,1000,2,1337,0.7394957983193278,0.7090680100755667
222,1.0,2000,1,1,0.7781512605042017,0.7153652392947103
223,1.0,2000,1,42,0.7848739495798319,0.7317380352644837
224,1.0,2000,1,1337,0.7789915966386555,0.716624685138539
225,1.0,2000,2,1,0.7810924369747899,0.7141057934508817
226,1.0,2000,2,42,0.7852941176470588,0.7304785894206549
227,1.0,2000,2,1337,0.7781512605042017,0.716624685138539
228,1.0,3000,1,1,0.7789915966386555,0.6952141057934509
229,1.0,3000,1,42,0.7798319327731092,0.716624685138539
230,1.0,3000,1,1337,0.7743697478991597,0.7090680100755667
231,1.0,3000,2,1,0.7773109243697479,0.6952141057934509
232,1.0,3000,2,42,0.7794117647058824,0.7178841309823678
233,1.0,3000,2,1337,0.7726890756302521,0.7065491183879093
234,1.0,4000,1,1,0.7605042016806722,0.6675062972292192
235,1.0,4000,1,42,0.7626050420168067,0.7052896725440806
236,1.0,4000,1,1337,0.7571428571428571,0.6876574307304786
237,1.0,4000,2,1,0.7621848739495798,0.6675062972292192
238,1.0,4000,2,42,0.7630252100840336,0.7027707808564232
239,1.0,4000,2,1337,0.7567226890756302,0.6889168765743073
240,1.0,5000,1,1,0.7365546218487395,0.6561712846347607
241,1.0,5000,1,42,0.7432773109243698,0.6876574307304786
242,1.0,5000,1,1337,0.730672268907563,0.6700251889168766
243,1.0,5000,2,1,0.7357142857142858,0.6561712846347607
244,1.0,5000,2,42,0.7436974789915967,0.6863979848866498
245,1.0,5000,2,1337,0.7298319327731092,0.6700251889168766
246,1.0,8000,1,1,0.6810924369747899,0.628463476070529
247,1.0,8000,1,42,0.6903361344537815,0.6649874055415617
248,1.0,8000,1,1337,0.6810924369747899,0.6385390428211587
249,1.0,8000,2,1,0.6810924369747899,0.628463476070529
250,1.0,8000,2,42,0.6907563025210084,0.663727959697733
251,1.0,8000,2,1337,0.6815126050420168,0.6385390428211587
