,max_df,max_features,min_df,random_state,train_score,test_score
171,0.9,500,2,1,0.7197478991596639,0.7065491183879093
172,0.9,500,2,42,0.7226890756302521,0.7040302267002518
173,0.9,500,2,1337,0.7256302521008403,0.6511335012594458
174,0.9,1000,1,1,0.7903361344537815,0.7556675062972292
175,0.9,1000,1,42,0.7827731092436975,0.7518891687657431
176,0.9,1000,1,1337,0.7869747899159664,0.6977329974811083
177,0.9,1000,2,1,0.7886554621848739,0.7556675062972292
178,0.9,1000,2,42,0.7836134453781513,0.7518891687657431
179,0.9,1000,2,1337,0.7869747899159664,0.6977329974811083
180,0.9,2000,1,1,0.815546218487395,0.7644836272040302
181,0.9,2000,1,42,0.8096638655462185,0.7707808564231738
182,0.9,2000,1,1337,0.8168067226890756,0.7040302267002518
183,0.9,2000,2,1,0.815546218487395,0.7644836272040302
184,0.9,2000,2,42,0.8096638655462185,0.7695214105793451
185,0.9,2000,2,1337,0.8163865546218487,0.7040302267002518
186,0.9,3000,1,1,0.8176470588235294,0.7493702770780857
187,0.9,3000,1,42,0.8067226890756303,0.7581863979848866
188,0.9,3000,1,1337,0.8096638655462185,0.698992443324937
189,0.9,3000,2,1,0.8176470588235294,0.7506297229219143
190,0.9,3000,2,42,0.8071428571428572,0.7581863979848866
191,0.9,3000,2,1337,0.8092436974789916,0.698992443324937
192,0.9,4000,1,1,0.8063025210084034,0.739294710327456
193,0.9,4000,1,42,0.7970588235294118,0.7405541561712846
194,0.9,4000,1,1337,0.7945378151260504,0.6801007556675063
195,0.9,4000,2,1,0.8063025210084034,0.739294710327456
196,0.9,4000,2,42,0.795798319327731,0.7367758186397985
197,0.9,4000,2,1337,0.7936974789915966,0.6788413098236776
198,0.9,5000,1,1,0.7857142857142857,0.7241813602015114
199,0.9,5000,1,42,0.7802521008403361,0.7178841309823678
200,0.9,5000,1,1337,0.773109243697479,0.6574307304785895
201,0.9,5000,2,1,0.7861344537815126,0.72544080604534
202,0.9,5000,2,42,0.780672268907563,0.7178841309823678
203,0.9,5000,2,1337,0.7726890756302521,0.6599496221662469
204,0.9,8000,1,1,0.7327731092436974,0.6876574307304786
205,0.9,8000,1,42,0.7310924369747899,0.6801007556675063
206,0.9,8000,1,1337,0.7235294117647059,0.6309823677581864
207,0.9,8000,2,1,0.7336134453781512,0.6863979848866498
208,0.9,8000,2,42,0.7298319327731092,0.681360201511335
209,0.9,8000,2,1337,0.7247899159663865,0.6309823677581864
210,1.0,500,1,1,0.7105042016806723,0.6914357682619647
211,1.0,500,1,42,0.7029411764705882,0.6914357682619647
212,1.0,500,1,1337,0.7075630252100841,0.6297229219143576
213,1.0,500,2,1,0.7088235294117647,0.6914357682619647
214,1.0,500,2,42,0.7029411764705882,0.6914357682619647
215,1.0,500,2,1337,0.7075630252100841,0.6297229219143576
216,1.0,1000,1,1,0.7735294117647059,0.7443324937027708
217,1.0,1000,1,42,0.7655462184873949,0.7329974811083123
218,1.0,1000,1,1337,0.7689075630252101,0.6775818639798489
219,1.0,1000,2,1,0.7735294117647059,0.7443324937027708
