,max_df,max_features,min_df,random_state,train_score,test_score
92,0.75,1000,1,1337,0.7907563025210084,0.6926952141057935
93,0.75,1000,2,1,0.7915966386554621,0.7518891687657431
94,0.75,1000,2,42,0.7852941176470588,0.7518891687657431
95,0.75,1000,2,1337,0.7899159663865546,0.690176322418136
96,0.75,2000,1,1,0.8151260504201681,0.760705289672544
97,0.75,2000,1,42,0.8079831932773109,0.7644836272040302
98,0.75,2000,1,1337,0.8168067226890756,0.7040302267002518
99,0.75,2000,2,1,0.8163865546218487,0.7581863979848866
100,0.75,2000,2,42,0.8079831932773109,0.7632241813602015
101,0.75,2000,2,1337,0.8168067226890756,0.7052896725440806
102,0.75,3000,1,1,0.815546218487395,0.7455919395465995
103,0.75,3000,1,42,0.8100840336134454,0.7518891687657431
104,0.75,3000,1,1337,0.8100840336134454,0.690176322418136
105,0.75,3000,2,1,0.8147058823529412,0.7455919395465995
106,0.75,3000,2,42,0.8100840336134454,0.7518891687657431
107,0.75,3000,2,1337,0.8100840336134454,0.690176322418136
108,0.75,4000,1,1,0.8021008403361345,0.7380352644836272
109,0.75,4000,1,42,0.7936974789915966,0.7329974811083123
110,0.75,4000,1,1337,0.7907563025210084,0.6687657430730478
111,0.75,4000,2,1,0.8008403361344538,0.739294710327456
112,0.75,4000,2,42,0.7941176470588235,0.7329974811083123
113,0.75,4000,2,1337,0.7903361344537815,0.6700251889168766
114,0.75,5000,1,1,0.7773109243697479,0.7279596977329975
115,0.75,5000,1,42,0.776890756302521,0.716624685138539
116,0.75,5000,1,1337,0.7655462184873949,0.6536523929471033
117,0.75,5000,2,1,0.7789915966386555,0.7292191435768262
118,0.75,5000,2,42,0.7747899159663866,0.7153652392947103
119,0.75,5000,2,1337,0.7655462184873949,0.6536523929471033
120,0.75,8000,1,1,0.7256302521008403,0.6788413098236776
121,0.75,8000,1,42,0.7222689075630252,0.6712846347607053
122,0.75,8000,1,1337,0.7172268907563025,0.6221662468513854
123,0.75,8000,2,1,0.7252100840336134,0.6775818639798489
124,0.75,8000,2,42,0.7201680672268908,0.6738035264483627
125,0.75,8000,2,1337,0.7189075630252101,0.6196473551637279
126,0.83,500,1,1,0.723109243697479,0.7115869017632241
127,0.83,500,1,42,0.7172268907563025,0.707808564231738
128,0.83,500,1,1337,0.7289915966386554,0.6486146095717884
129,0.83,500,2,1,0.723109243697479,0.7115869017632241
130,0.83,500,2,42,0.7172268907563025,0.707808564231738
131,0.83,500,2,1337,0.7281512605042016,0.6473551637279596
132,0.83,1000,1,1,0.7894957983193277,0.7506297229219143
133,0.83,1000,1,42,0.7819327731092437,0.7518891687657431
134,0.83,1000,1,1337,0.7886554621848739,0.6914357682619647
135,0.83,1000,2,1,0.7894957983193277,0.7506297229219143
136,0.83,1000,2,42,0.7819327731092437,0.7518891687657431
137,0.83,1000,2,1337,0.7878151260504201,0.690176322418136
138,0.83,2000,1,1,0.8134453781512605,0.7581863979848866
139,0.83,2000,1,42,0.8067226890756303,0.760705289672544
140,0.83,2000,1,1337,0.815546218487395,0.7040302267002518
141,0.83,2000,2,1,0.8138655462184874,0.7581863979848866
142,0.83,2000,2,42,0.8071428571428572,0.760705289672544
143,0.83,2000,2,1337,0.8138655462184874,0.7015113350125944
144,0.83,3000,1,1,0.8138655462184874,0.743073047858942
145,0.83,3000,1,42,0.8100840336134454,0.7481108312342569
146,0.83,3000,1,1337,0.8079831932773109,0.6889168765743073
147,0.83,3000,2,1,0.8134453781512605,0.743073047858942
148,0.83,3000,2,42,0.8092436974789916,0.7455919395465995
149,0.83,3000,2,1337,0.8084033613445378,0.6889168765743073
150,0.83,4000,1,1,0.7978991596638656,0.7355163727959698
151,0.83,4000,1,42,0.7924369747899159,0.7329974811083123
152,0.83,4000,1,1337,0.7869747899159664,0.6662468513853904
153,0.83,4000,2,1,0.7978991596638656,0.7355163727959698
154,0.83,4000,2,42,0.7915966386554621,0.7304785894206549
155,0.83,4000,2,1337,0.7878151260504201,0.6700251889168766
156,0.83,5000,1,1,0.7760504201680672,0.72544080604534
157,0.83,5000,1,42,0.7722689075630252,0.7103274559193955
158,0.83,5000,1,1337,0.7626050420168067,0.6486146095717884
159,0.83,5000,2,1,0.7764705882352941,0.7279596977329975
160,0.83,5000,2,42,0.7714285714285715,0.7115869017632241
161,0.83,5000,2,1337,0.7626050420168067,0.6486146095717884
162,0.83,8000,1,1,0.7222689075630252,0.6788413098236776
163,0.83,8000,1,42,0.715546218487395,0.6700251889168766
164,0.83,8000,1,1337,0.7147058823529412,0.6196473551637279
165,0.83,8000,2,1,0.7226890756302521,0.6775818639798489
166,0.83,8000,2,42,0.715546218487395,0.6687657430730478
167,0.83,8000,2,1337,0.715546218487395,0.6196473551637279
168,0.9,500,1,1,0.7239495798319328,0.7103274559193955
169,0.9,500,1,42,0.7168067226890756,0.707808564231738
170,0.9,500,1,1337,0.7277310924369748,0.6473551637279596
171,0.9,500,2,1,0.7239495798319328,0.7103274559193955
172,0.9,500,2,42,0.7168067226890756,0.707808564231738
173,0.9,500,2,1337,0.7277310924369748,0.6473551637279596
174,0.9,1000,1,1,0.7890756302521008,0.7506297229219143
175,0.9,1000,1,42,0.7810924369747899,0.7518891687657431
176,0.9,1000,1,1337,0.7869747899159664,0.690176322418136
177,0.9,1000,2,1,0.7865546218487395,0.7493702770780857
178,0.9,1000,2,42,0.7819327731092437,0.7518891687657431
179,0.9,1000,2,1337,0.7886554621848739,0.6914357682619647
180,0.9,2000,1,1,0.8138655462184874,0.7544080604534005
181,0.9,2000,1,42,0.807563025210084,0.7594458438287154
182,0.9,2000,1,1337,0.8138655462184874,0.7015113350125944
183,0.9,2000,2,1,0.8134453781512605,0.7594458438287154
184,0.9,2000,2,42,0.8063025210084034,0.760705289672544
185,0.9,2000,2,1337,0.8151260504201681,0.7015113350125944
186,0.9,3000,1,1,0.8134453781512605,0.7443324937027708
187,0.9,3000,1,42,0.8084033613445378,0.7481108312342569
188,0.9,3000,1,1337,0.8079831932773109,0.6889168765743073
189,0.9,3000,2,1,0.8130252100840336,0.743073047858942
190,0.9,3000,2,42,0.8088235294117647,0.7481108312342569
191,0.9,3000,2,1337,0.8079831932773109,0.6889168765743073
192,0.9,4000,1,1,0.7987394957983194,0.7367758186397985
193,0.9,4000,1,42,0.7903361344537815,0.7304785894206549
194,0.9,4000,1,1337,0.7857142857142857,0.6662468513853904
195,0.9,4000,2,1,0.7978991596638656,0.7329974811083123
196,0.9,4000,2,42,0.7903361344537815,0.7304785894206549
197,0.9,4000,2,1337,0.7857142857142857,0.663727959697733
198,0.9,5000,1,1,0.7764705882352941,0.7279596977329975
199,0.9,5000,1,42,0.7705882352941177,0.7090680100755667
200,0.9,5000,1,1337,0.7605042016806722,0.6486146095717884
201,0.9,5000,2,1,0.7756302521008404,0.7267002518891688
202,0.9,5000,2,42,0.7722689075630252,0.7115869017632241
203,0.9,5000,2,1337,0.761344537815126,0.6486146095717884
204,0.9,8000,1,1,0.7205882352941176,0.6775818639798489
205,0.9,8000,1,42,0.715546218487395,0.6700251889168766
206,0.9,8000,1,1337,0.7138655462184874,0.6196473551637279
207,0.9,8000,2,1,0.7218487394957983,0.6763224181360201
208,0.9,8000,2,42,0.7142857142857143,0.6687657430730478
209,0.9,8000,2,1337,0.7151260504201681,0.6196473551637279
210,1.0,500,1,1,0.7075630252100841,0.698992443324937
211,1.0,500,1,42,0.7037815126050421,0.6914357682619647
212,1.0,500,1,1337,0.7159663865546219,0.6322418136020151
213,1.0,500,2,1,0.7075630252100841,0.698992443324937
214,1.0,500,2,42,0.7037815126050421,0.6914357682619647
215,1.0,500,2,1337,0.715546218487395,0.6322418136020151
216,1.0,1000,1,1,0.7722689075630252,0.7405541561712846
217,1.0,1000,1,42,0.7689075630252101,0.7317380352644837
218,1.0,1000,1,1337,0.7617647058823529,0.6675062972292192
219,1.0,1000,2,1,0.7726890756302521,0.7405541561712846
220,1.0,1000,2,42,0.7680672268907563,0.7317380352644837
221,1.0,1000,2,1337,0.7659663865546219,0.6700251889168766
222,1.0,2000,1,1,0.8004201680672269,0.7443324937027708
223,1.0,2000,1,42,0.7899159663865546,0.743073047858942
224,1.0,2000,1,1337,0.7911764705882353,0.6838790931989924
225,1.0,2000,2,1,0.8008403361344538,0.7418136020151134
226,1.0,2000,2,42,0.7873949579831933,0.7443324937027708
227,1.0,2000,2,1337,0.792016806722689,0.6838790931989924
228,1.0,3000,1,1,0.7966386554621848,0.7317380352644837
229,1.0,3000,1,42,0.7894957983193277,0.7329974811083123
230,1.0,3000,1,1337,0.7848739495798319,0.6712846347607053
231,1.0,3000,2,1,0.7970588235294118,0.7317380352644837
232,1.0,3000,2,42,0.7903361344537815,0.7317380352644837
233,1.0,3000,2,1337,0.7852941176470588,0.6738035264483627
234,1.0,4000,1,1,0.7777310924369748,0.7292191435768262
235,1.0,4000,1,42,0.7676470588235295,0.7103274559193955
236,1.0,4000,1,1337,0.761344537815126,0.6473551637279596
237,1.0,4000,2,1,0.7760504201680672,0.7292191435768262
238,1.0,4000,2,42,0.7680672268907563,0.7115869017632241
239,1.0,4000,2,1337,0.7617647058823529,0.6473551637279596
240,1.0,5000,1,1,0.7529411764705882,0.7027707808564232
241,1.0,5000,1,42,0.7432773109243698,0.6914357682619647
242,1.0,5000,1,1337,0.7407563025210084,0.6397984886649875
243,1.0,5000,2,1,0.7529411764705882,0.7027707808564232
244,1.0,5000,2,42,0.7436974789915967,0.690176322418136
245,1.0,5000,2,1337,0.7411764705882353,0.6397984886649875
246,1.0,8000,1,1,0.7058823529411765,0.6675062972292192
247,1.0,8000,1,42,0.6983193277310924,0.6586901763224181
248,1.0,8000,1,1337,0.6949579831932773,0.6083123425692695
249,1.0,8000,2,1,0.7088235294117647,0.6675062972292192
250,1.0,8000,2,42,0.6974789915966386,0.6586901763224181
251,1.0,8000,2,1337,0.6932773109243697,0.6083123425692695
